ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,razones,adaptive_flags,decision
43.79.131.46,POST,/products/1/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=1105)",BLOQUEADO
42.203.119.115,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1106)",NORMAL
42.203.119.115,POST,/products/8/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=1106)",BLOQUEADO
80.173.231.98,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1107)",NORMAL
80.173.231.98,POST,/products/12/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=1107)",BLOQUEADO
41.14.142.123,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1108)",NORMAL
41.14.142.123,POST,/products/17/stock,60,f,2,2,modificó stock sin consultar producto,"night_hours,system_pressure(blocks=1108)",BLOQUEADO
91.234.155.8,GET,/products/3,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1109)",NORMAL
91.234.155.8,GET,/products/3,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=1109)",NORMAL
91.234.155.8,GET,/products/3,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=1109)",NORMAL
91.234.155.8,GET,/products/3,50,f,4,4,secuencia repetitiva de acciones,"night_hours,system_pressure(blocks=1109)",SOSPECHOSO
91.234.155.8,GET,/products/3,150,t,5,5,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=5 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"night_hours,system_pressure(blocks=1110)",BLOQUEADO
12.69.131.106,GET,/products/,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/10,0,f,1,1,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/19,0,f,2,2,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/19,0,f,3,3,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/8,0,f,4,4,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/5,0,f,5,5,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/1,0,f,6,6,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/12,0,f,7,7,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/5,0,f,8,8,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/1,0,f,9,9,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/9,0,f,10,10,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/16,0,f,11,11,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/2,0,f,12,12,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/8,0,f,13,13,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/8,0,f,14,14,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
78.203.128.221,GET,/products/11,0,f,15,15,comportamiento normal,"night_hours,system_pressure(blocks=1111)",NORMAL
192.168.143.2,GET,/docs,50,f,9,9,secuencia repetitiva de acciones,"",NORMAL
192.168.143.2,POST,/users/login,0,f,10,10,comportamiento normal,"",NORMAL
192.168.143.2,POST,/users/login,50,f,11,11,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,POST,/users/register,0,f,12,12,comportamiento normal,"",NORMAL
192.168.143.2,POST,/users/register,50,f,13,13,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,14,14,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,POST,/users/register,50,f,15,15,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,16,16,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,POST,/users/login,50,f,17,17,secuencia repetitiva de acciones + ml_override(confianza=0.99),"",SOSPECHOSO
192.168.143.2,GET,/products/,0,f,1,1,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,1,1,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,2,2,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,3,3,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,4,4,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,5,5,comportamiento normal,"",NORMAL
192.168.143.2,GET,/etc/passwd,0,f,6,6,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,7,7,comportamiento normal,"",NORMAL
192.168.143.2,GET,/etc/passwd,0,f,8,8,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,9,9,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,10,10,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,150,t,11,11,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=6 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,12,12,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=6 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,13,13,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=7 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,14,14,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,15,15,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,16,16,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,17,17,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,18,18,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=11 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,19,19,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=12 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,20,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=13 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,21,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,22,comportamiento normal,"",NORMAL
192.168.143.2,GET,/admin,0,f,20,23,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,24,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=17 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,25,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=18 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,26,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,150,t,20,27,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=20 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,28,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,150,t,20,29,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=20 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,30,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=21 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,31,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=21 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,0,f,20,32,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,20,33,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,150,t,20,34,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=22 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,35,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,38,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=26 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,39,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=27 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,40,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=28 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,41,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=29 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,42,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=30 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,43,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,44,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,45,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=32 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,46,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=33 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,47,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=34 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,48,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=35 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,49,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=36 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,50,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=37 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,51,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=38 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,52,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,53,comportamiento normal,"",NORMAL
192.168.143.2,GET,/admin,0,f,20,54,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,55,comportamiento normal,"",NORMAL
192.168.143.2,GET,/admin,150,t,20,56,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=42 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,57,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,58,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,20,59,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,60,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,61,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=46 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,62,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=46 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,63,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=46 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,64,comportamiento normal,"",NORMAL
192.168.143.2,GET,/admin,0,f,20,65,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,66,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,67,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,68,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=50 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,69,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=51 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,150,t,20,70,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=51 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,71,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=52 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,72,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=53 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,73,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,74,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=55 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,75,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,79,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=59 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,80,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=60 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,150,t,20,81,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=61 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,82,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,20,83,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,20,84,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,20,85,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,86,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,20,87,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,88,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,150,t,20,89,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=65 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,90,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,20,91,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,92,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,150,t,20,93,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=69 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,POST,/auth/login,0,f,20,94,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,0,f,20,95,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,20,96,comportamiento normal,"",NORMAL
192.168.143.2,POST,/auth/login,0,f,20,97,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,0,f,20,98,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products/1,150,t,20,99,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=73 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,"",NORMAL
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=75 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=76 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=76 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=76 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=77 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=78 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=77 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/etc/passwd,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=77 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=77 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),"",BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/admin,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=50),NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=78 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=50),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=78 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=51),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=78 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=52),BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=53),NORMAL
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=77 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=53),BLOQUEADO
192.168.143.2,GET,/admin,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=78 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=54),BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=55),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=55),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=55),NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=80 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=55),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=81 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=56),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=57),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=58),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=59),BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=60),NORMAL
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=81 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=60),BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/admin,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=61),NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=61),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=62),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=63),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=82 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=64),BLOQUEADO
192.168.143.2,GET,/admin,0,f,20,100,comportamiento normal,system_pressure(blocks=65),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=65),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=65),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=65),NORMAL
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=65),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=66),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=67),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=68),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=69),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=70),BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=71),NORMAL
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=83 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=71),BLOQUEADO
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=72),NORMAL
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=72),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=72),NORMAL
192.168.143.2,GET,/products,0,f,20,100,comportamiento normal,system_pressure(blocks=72),NORMAL
192.168.143.2,GET,/products/1,0,f,20,100,comportamiento normal,system_pressure(blocks=72),NORMAL
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=85 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=72),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=85 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=73),BLOQUEADO
192.168.143.2,GET,/products/1,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=85 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=74),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=85 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=75),BLOQUEADO
192.168.143.2,GET,/products,150,t,20,100,secuencia repetitiva de acciones + recon_attack_correlation: recon_events=86 attacks=['secuencia repetitiva de acciones'] score 50→150 (x3.0),system_pressure(blocks=76),BLOQUEADO
192.168.143.2,GET,/etc/passwd,0,f,20,100,comportamiento normal,system_pressure(blocks=77),NORMAL
