ip,action_method,action_path,score,recon_correlated,history_len,long_history_len,decision
95.95.228.88,POST,/products/7/stock,60,f,2,2,BLOQUEADO
95.95.228.88,POST,/products/7/stock,60,f,3,3,BLOQUEADO
95.95.228.88,POST,/products/7/stock,110,f,4,4,BLOQUEADO
95.95.228.88,POST,/products/7/stock,150,f,5,5,BLOQUEADO
95.95.228.88,POST,/products/7/stock,150,f,6,6,BLOQUEADO
19.133.89.190,GET,/products/8,0,f,1,1,NORMAL
19.133.89.190,GET,/products/17,0,f,2,2,NORMAL
19.133.89.190,GET,/products/6,0,f,3,3,NORMAL
19.133.89.190,GET,/products/15,0,f,4,4,NORMAL
19.133.89.190,GET,/products/7,0,f,5,5,NORMAL
19.133.89.190,GET,/products/6,0,f,6,6,NORMAL
19.133.89.190,GET,/products/13,0,f,7,7,NORMAL
19.133.89.190,GET,/products/17,0,f,8,8,NORMAL
19.133.89.190,GET,/products/14,0,f,9,9,NORMAL
19.133.89.190,GET,/products/16,0,f,10,10,NORMAL
19.133.89.190,GET,/products/2,0,f,11,11,NORMAL
19.133.89.190,GET,/products/4,0,f,12,12,NORMAL
19.133.89.190,GET,/products/7,0,f,13,13,NORMAL
19.133.89.190,GET,/products/14,0,f,14,14,NORMAL
19.133.89.190,GET,/products/8,0,f,15,15,NORMAL
42.177.181.59,GET,/products/1,0,f,1,1,NORMAL
42.177.181.59,GET,/products/1,0,f,2,2,NORMAL
42.177.181.59,GET,/products/1,0,f,3,3,NORMAL
42.177.181.59,GET,/products/1,50,f,4,4,SOSPECHOSO
42.177.181.59,GET,/products/1,150,t,5,5,BLOQUEADO
59.230.234.123,GET,/products/7,0,f,1,1,NORMAL
59.230.234.123,GET,/products/14,0,f,2,2,NORMAL
59.230.234.123,GET,/products/10,0,f,3,3,NORMAL
59.230.234.123,GET,/products/12,0,f,4,4,NORMAL
59.230.234.123,GET,/products/3,0,f,5,5,NORMAL
59.230.234.123,GET,/products/14,0,f,6,6,NORMAL
59.230.234.123,GET,/products/12,0,f,7,7,NORMAL
59.230.234.123,GET,/products/10,0,f,8,8,NORMAL
59.230.234.123,GET,/products/3,0,f,9,9,NORMAL
59.230.234.123,GET,/products/14,0,f,10,10,NORMAL
59.230.234.123,GET,/products/11,0,f,11,11,NORMAL
59.230.234.123,GET,/products/18,0,f,12,12,NORMAL
59.230.234.123,GET,/products/5,0,f,13,13,NORMAL
59.230.234.123,GET,/products/19,0,f,14,14,NORMAL
59.230.234.123,GET,/products/7,0,f,15,15,NORMAL
19.159.232.5,GET,/products/,0,f,1,1,NORMAL
18.68.239.201,GET,/products/,0,f,1,1,NORMAL
18.68.239.201,GET,/products/18,0,f,2,2,NORMAL
18.68.239.201,POST,/products/18/stock,0,f,3,3,NORMAL
18.68.239.201,GET,/products/,0,f,4,4,NORMAL
67.128.175.40,GET,/products/,0,f,1,1,NORMAL
67.128.175.40,GET,/products/1,0,f,2,2,NORMAL
67.128.175.40,GET,/products/2,0,f,3,3,NORMAL
67.128.175.40,GET,/products/3,0,f,4,4,NORMAL
69.152.221.195,GET,/products/,0,f,1,1,NORMAL
69.152.221.195,POST,/products/14/stock,60,f,2,2,BLOQUEADO
69.84.231.72,GET,/products/,0,f,1,1,NORMAL
69.84.231.72,POST,/products/3/stock,60,f,2,2,BLOQUEADO
36.135.49.93,POST,/products/13/stock,60,f,1,1,BLOQUEADO
36.135.49.93,POST,/products/13/stock,60,f,2,2,BLOQUEADO
36.135.49.93,POST,/products/13/stock,60,f,3,3,BLOQUEADO
36.135.49.93,POST,/products/13/stock,110,f,4,4,BLOQUEADO
36.135.49.93,POST,/products/13/stock,150,f,5,5,BLOQUEADO
36.135.49.93,POST,/products/13/stock,150,f,6,6,BLOQUEADO
29.147.10.123,GET,/products/,0,f,1,1,NORMAL
29.147.10.123,POST,/products/10/stock,60,f,2,2,BLOQUEADO
57.119.228.155,GET,/products/,0,f,1,1,NORMAL
57.119.228.155,GET,/products/18,0,f,2,2,NORMAL
57.119.228.155,POST,/products/18/stock,0,f,3,3,NORMAL
57.119.228.155,GET,/products/,0,f,4,4,NORMAL
74.40.140.152,GET,/products/4,0,f,1,1,NORMAL
74.40.140.152,GET,/products/4,0,f,2,2,NORMAL
74.40.140.152,GET,/products/4,0,f,3,3,NORMAL
74.40.140.152,GET,/products/4,50,f,4,4,SOSPECHOSO
74.40.140.152,GET,/products/4,150,t,5,5,BLOQUEADO
17.191.254.177,GET,/products/16,0,f,1,1,NORMAL
17.191.254.177,GET,/products/10,0,f,2,2,NORMAL
17.191.254.177,GET,/products/5,0,f,3,3,NORMAL
17.191.254.177,GET,/products/14,0,f,4,4,NORMAL
17.191.254.177,GET,/products/18,0,f,5,5,NORMAL
17.191.254.177,GET,/products/12,0,f,6,6,NORMAL
17.191.254.177,GET,/products/14,0,f,7,7,NORMAL
17.191.254.177,GET,/products/1,0,f,8,8,NORMAL
17.191.254.177,GET,/products/10,0,f,9,9,NORMAL
17.191.254.177,GET,/products/15,0,f,10,10,NORMAL
17.191.254.177,GET,/products/3,0,f,11,11,NORMAL
17.191.254.177,GET,/products/13,0,f,12,12,NORMAL
17.191.254.177,GET,/products/6,0,f,13,13,NORMAL
17.191.254.177,GET,/products/13,0,f,14,14,NORMAL
17.191.254.177,GET,/products/7,0,f,15,15,NORMAL
19.88.214.115,GET,/products/,0,f,1,1,NORMAL
19.88.214.115,POST,/products/13/stock,60,f,2,2,BLOQUEADO
95.30.31.246,GET,/products/,0,f,1,1,NORMAL
95.30.31.246,POST,/products/12/stock,60,f,2,2,BLOQUEADO
91.61.236.18,GET,/products/,0,f,1,1,NORMAL
91.61.236.18,POST,/products/4/stock,60,f,2,2,BLOQUEADO
16.99.167.134,GET,/products/12,0,f,1,1,NORMAL
16.99.167.134,GET,/products/12,0,f,2,2,NORMAL
16.99.167.134,GET,/products/12,0,f,3,3,NORMAL
16.99.167.134,GET,/products/12,50,f,4,4,SOSPECHOSO
16.99.167.134,GET,/products/12,150,t,5,5,BLOQUEADO
61.173.198.171,GET,/products/,0,f,1,1,NORMAL
61.173.198.171,POST,/products/14/stock,60,f,2,2,BLOQUEADO
67.199.74.93,GET,/products/,0,f,1,1,NORMAL
67.199.74.93,POST,/products/11/stock,60,f,2,2,BLOQUEADO
29.203.100.6,POST,/products/8/stock,60,f,1,1,BLOQUEADO
29.203.100.6,POST,/products/8/stock,60,f,2,2,BLOQUEADO
29.203.100.6,POST,/products/8/stock,60,f,3,3,BLOQUEADO
29.203.100.6,POST,/products/8/stock,110,f,4,4,BLOQUEADO
29.203.100.6,POST,/products/8/stock,150,f,5,5,BLOQUEADO
29.203.100.6,POST,/products/8/stock,150,f,6,6,BLOQUEADO
24.177.224.66,POST,/products/9/stock,60,f,1,1,BLOQUEADO
24.177.224.66,POST,/products/9/stock,60,f,2,2,BLOQUEADO
24.177.224.66,POST,/products/9/stock,60,f,3,3,BLOQUEADO
24.177.224.66,POST,/products/9/stock,110,f,4,4,BLOQUEADO
24.177.224.66,POST,/products/9/stock,150,f,5,5,BLOQUEADO
24.177.224.66,POST,/products/9/stock,150,f,6,6,BLOQUEADO
92.48.44.168,POST,/products/3/stock,60,f,1,1,BLOQUEADO
92.48.44.168,POST,/products/3/stock,60,f,2,2,BLOQUEADO
92.48.44.168,POST,/products/3/stock,60,f,3,3,BLOQUEADO
92.48.44.168,POST,/products/3/stock,110,f,4,4,BLOQUEADO
92.48.44.168,POST,/products/3/stock,150,f,5,5,BLOQUEADO
92.48.44.168,POST,/products/3/stock,150,f,6,6,BLOQUEADO
29.105.175.184,GET,/products/11,0,f,1,1,NORMAL
29.105.175.184,GET,/products/11,0,f,2,2,NORMAL
29.105.175.184,GET,/products/11,0,f,3,3,NORMAL
29.105.175.184,GET,/products/11,50,f,4,4,SOSPECHOSO
29.105.175.184,GET,/products/11,150,t,5,5,BLOQUEADO
59.164.240.230,POST,/products/6/stock,60,f,1,1,BLOQUEADO
59.164.240.230,POST,/products/6/stock,60,f,2,2,BLOQUEADO
59.164.240.230,POST,/products/6/stock,60,f,3,3,BLOQUEADO
59.164.240.230,POST,/products/6/stock,110,f,4,4,BLOQUEADO
59.164.240.230,POST,/products/6/stock,150,f,5,5,BLOQUEADO
59.164.240.230,POST,/products/6/stock,150,f,6,6,BLOQUEADO
51.171.100.217,GET,/products/,0,f,1,1,NORMAL
51.171.100.217,POST,/products/19/stock,60,f,2,2,BLOQUEADO
19.203.88.194,GET,/products/18,0,f,1,1,NORMAL
19.203.88.194,GET,/products/13,0,f,2,2,NORMAL
19.203.88.194,GET,/products/17,0,f,3,3,NORMAL
19.203.88.194,GET,/products/9,0,f,4,4,NORMAL
19.203.88.194,GET,/products/18,0,f,5,5,NORMAL
19.203.88.194,GET,/products/19,0,f,6,6,NORMAL
19.203.88.194,GET,/products/5,0,f,7,7,NORMAL
19.203.88.194,GET,/products/7,0,f,8,8,NORMAL
19.203.88.194,GET,/products/12,0,f,9,9,NORMAL
19.203.88.194,GET,/products/9,0,f,10,10,NORMAL
19.203.88.194,GET,/products/11,0,f,11,11,NORMAL
19.203.88.194,GET,/products/10,0,f,12,12,NORMAL
19.203.88.194,GET,/products/15,0,f,13,13,NORMAL
19.203.88.194,GET,/products/4,0,f,14,14,NORMAL
19.203.88.194,GET,/products/14,0,f,15,15,NORMAL
28.171.141.118,POST,/products/5/stock,60,f,1,1,BLOQUEADO
28.171.141.118,POST,/products/5/stock,60,f,2,2,BLOQUEADO
28.171.141.118,POST,/products/5/stock,60,f,3,3,BLOQUEADO
28.171.141.118,POST,/products/5/stock,110,f,4,4,BLOQUEADO
28.171.141.118,POST,/products/5/stock,150,f,5,5,BLOQUEADO
28.171.141.118,POST,/products/5/stock,150,f,6,6,BLOQUEADO
30.242.247.145,GET,/products/15,0,f,1,1,NORMAL
30.242.247.145,GET,/products/17,0,f,2,2,NORMAL
30.242.247.145,GET,/products/4,0,f,3,3,NORMAL
30.242.247.145,GET,/products/4,0,f,4,4,NORMAL
30.242.247.145,GET,/products/19,0,f,5,5,NORMAL
30.242.247.145,GET,/products/6,0,f,6,6,NORMAL
30.242.247.145,GET,/products/1,0,f,7,7,NORMAL
30.242.247.145,GET,/products/14,0,f,8,8,NORMAL
30.242.247.145,GET,/products/19,0,f,9,9,NORMAL
30.242.247.145,GET,/products/15,0,f,10,10,NORMAL
30.242.247.145,GET,/products/2,0,f,11,11,NORMAL
30.242.247.145,GET,/products/8,0,f,12,12,NORMAL
30.242.247.145,GET,/products/14,0,f,13,13,NORMAL
30.242.247.145,GET,/products/7,0,f,14,14,NORMAL
30.242.247.145,GET,/products/3,0,f,15,15,NORMAL
37.131.26.208,GET,/products/13,0,f,1,1,NORMAL
37.131.26.208,GET,/products/13,0,f,2,2,NORMAL
37.131.26.208,GET,/products/13,0,f,3,3,NORMAL
37.131.26.208,GET,/products/13,50,f,4,4,SOSPECHOSO
37.131.26.208,GET,/products/13,150,t,5,5,BLOQUEADO
41.23.3.176,GET,/products/,0,f,1,1,NORMAL
41.23.3.176,GET,/products/9,0,f,2,2,NORMAL
41.23.3.176,POST,/products/9/stock,0,f,3,3,NORMAL
41.23.3.176,GET,/products/,0,f,4,4,NORMAL
84.94.61.225,GET,/products/,0,f,1,1,NORMAL
84.94.61.225,POST,/products/13/stock,60,f,2,2,BLOQUEADO
38.144.127.170,POST,/products/14/stock,60,f,1,1,BLOQUEADO
38.144.127.170,POST,/products/14/stock,60,f,2,2,BLOQUEADO
38.144.127.170,POST,/products/14/stock,60,f,3,3,BLOQUEADO
38.144.127.170,POST,/products/14/stock,110,f,4,4,BLOQUEADO
38.144.127.170,POST,/products/14/stock,150,f,5,5,BLOQUEADO
38.144.127.170,POST,/products/14/stock,150,f,6,6,BLOQUEADO
35.178.169.130,GET,/products/,0,f,1,1,NORMAL
35.178.169.130,POST,/products/4/stock,60,f,2,2,BLOQUEADO
88.16.115.59,GET,/products/,0,f,1,1,NORMAL
88.16.115.59,POST,/products/19/stock,60,f,2,2,BLOQUEADO
28.175.166.171,GET,/products/,0,f,1,1,NORMAL
28.175.166.171,GET,/products/7,0,f,2,2,NORMAL
28.175.166.171,POST,/products/7/stock,0,f,3,3,NORMAL
28.175.166.171,GET,/products/,0,f,4,4,NORMAL
83.17.156.155,GET,/products/,0,f,1,1,NORMAL
83.17.156.155,POST,/products/10/stock,60,f,2,2,BLOQUEADO
19.17.143.72,GET,/products/8,0,f,1,1,NORMAL
19.17.143.72,GET,/products/19,0,f,2,2,NORMAL
19.17.143.72,GET,/products/6,0,f,3,3,NORMAL
19.17.143.72,GET,/products/6,0,f,4,4,NORMAL
19.17.143.72,GET,/products/12,0,f,5,5,NORMAL
19.17.143.72,GET,/products/19,0,f,6,6,NORMAL
19.17.143.72,GET,/products/11,0,f,7,7,NORMAL
19.17.143.72,GET,/products/8,0,f,8,8,NORMAL
19.17.143.72,GET,/products/17,0,f,9,9,NORMAL
19.17.143.72,GET,/products/4,0,f,10,10,NORMAL
19.17.143.72,GET,/products/7,0,f,11,11,NORMAL
19.17.143.72,GET,/products/14,0,f,12,12,NORMAL
19.17.143.72,GET,/products/13,0,f,13,13,NORMAL
19.17.143.72,GET,/products/14,0,f,14,14,NORMAL
19.17.143.72,GET,/products/12,0,f,15,15,NORMAL
47.70.130.243,GET,/products/,0,f,1,1,NORMAL
47.70.130.243,GET,/products/1,0,f,2,2,NORMAL
47.70.130.243,GET,/products/2,0,f,3,3,NORMAL
47.70.130.243,GET,/products/3,0,f,4,4,NORMAL
47.70.130.243,POST,/products/14/stock,60,f,5,5,BLOQUEADO
23.199.233.223,GET,/products/5,0,f,1,1,NORMAL
23.199.233.223,GET,/products/5,0,f,2,2,NORMAL
23.199.233.223,GET,/products/5,0,f,3,3,NORMAL
23.199.233.223,GET,/products/5,50,f,4,4,SOSPECHOSO
23.199.233.223,GET,/products/5,150,t,5,5,BLOQUEADO
11.113.167.44,GET,/products/,0,f,1,1,NORMAL
11.113.167.44,GET,/products/11,0,f,2,2,NORMAL
11.113.167.44,POST,/products/11/stock,0,f,3,3,NORMAL
11.113.167.44,GET,/products/,0,f,4,4,NORMAL
72.159.140.50,GET,/products/9,0,f,1,1,NORMAL
72.159.140.50,GET,/products/9,0,f,2,2,NORMAL
72.159.140.50,GET,/products/4,0,f,3,3,NORMAL
72.159.140.50,GET,/products/19,0,f,4,4,NORMAL
72.159.140.50,GET,/products/3,0,f,5,5,NORMAL
72.159.140.50,GET,/products/17,0,f,6,6,NORMAL
72.159.140.50,GET,/products/15,0,f,7,7,NORMAL
72.159.140.50,GET,/products/1,0,f,8,8,NORMAL
72.159.140.50,GET,/products/4,0,f,9,9,NORMAL
72.159.140.50,GET,/products/19,0,f,10,10,NORMAL
72.159.140.50,GET,/products/2,0,f,11,11,NORMAL
72.159.140.50,GET,/products/18,0,f,12,12,NORMAL
72.159.140.50,GET,/products/18,0,f,13,13,NORMAL
72.159.140.50,GET,/products/15,0,f,14,14,NORMAL
72.159.140.50,GET,/products/11,0,f,15,15,NORMAL
61.87.4.26,GET,/products/,0,f,1,1,NORMAL
61.87.4.26,POST,/products/3/stock,60,f,2,2,BLOQUEADO
77.163.127.78,GET,/products/,0,f,1,1,NORMAL
77.163.127.78,POST,/products/16/stock,60,f,2,2,BLOQUEADO
39.158.165.251,GET,/products/,0,f,1,1,NORMAL
39.158.165.251,GET,/products/1,0,f,2,2,NORMAL
39.158.165.251,GET,/products/2,0,f,3,3,NORMAL
39.158.165.251,GET,/products/3,0,f,4,4,NORMAL
39.158.165.251,POST,/products/4/stock,60,f,5,5,BLOQUEADO
39.158.165.251,POST,/products/4/stock,60,f,6,6,BLOQUEADO
39.158.165.251,POST,/products/4/stock,110,f,7,7,BLOQUEADO
39.158.165.251,POST,/products/4/stock,110,f,8,8,BLOQUEADO
39.158.165.251,POST,/products/4/stock,150,f,9,9,BLOQUEADO
65.162.153.47,GET,/products/,0,f,1,1,NORMAL
65.162.153.47,POST,/products/9/stock,60,f,2,2,BLOQUEADO
14.241.2.51,GET,/products/11,0,f,1,1,NORMAL
14.241.2.51,GET,/products/16,0,f,2,2,NORMAL
14.241.2.51,GET,/products/4,0,f,3,3,NORMAL
14.241.2.51,GET,/products/4,0,f,4,4,NORMAL
14.241.2.51,GET,/products/11,0,f,5,5,NORMAL
14.241.2.51,GET,/products/17,0,f,6,6,NORMAL
14.241.2.51,GET,/products/19,0,f,7,7,NORMAL
14.241.2.51,GET,/products/14,0,f,8,8,NORMAL
14.241.2.51,GET,/products/16,0,f,9,9,NORMAL
14.241.2.51,GET,/products/19,0,f,10,10,NORMAL
14.241.2.51,GET,/products/10,0,f,11,11,NORMAL
14.241.2.51,GET,/products/4,0,f,12,12,NORMAL
14.241.2.51,GET,/products/13,0,f,13,13,NORMAL
14.241.2.51,GET,/products/8,0,f,14,14,NORMAL
14.241.2.51,GET,/products/14,0,f,15,15,NORMAL
23.186.217.192,GET,/products/,0,f,1,1,NORMAL
23.186.217.192,POST,/products/9/stock,60,f,2,2,BLOQUEADO
10.10.67.150,POST,/products/14/stock,60,f,1,1,BLOQUEADO
10.10.67.150,POST,/products/14/stock,60,f,2,2,BLOQUEADO
10.10.67.150,POST,/products/14/stock,60,f,3,3,BLOQUEADO
10.10.67.150,POST,/products/14/stock,110,f,4,4,BLOQUEADO
10.10.67.150,POST,/products/14/stock,150,f,5,5,BLOQUEADO
10.10.67.150,POST,/products/14/stock,150,f,6,6,BLOQUEADO
85.70.189.199,GET,/products/,0,f,1,1,NORMAL
85.70.189.199,POST,/products/1/stock,60,f,2,2,BLOQUEADO
87.139.38.51,GET,/products/,0,f,1,1,NORMAL
87.139.38.51,GET,/products/4,0,f,2,2,NORMAL
87.139.38.51,POST,/products/4/stock,0,f,3,3,NORMAL
87.139.38.51,GET,/products/,0,f,4,4,NORMAL
83.20.242.114,GET,/products/,0,f,1,1,NORMAL
83.20.242.114,POST,/products/1/stock,60,f,2,2,BLOQUEADO
39.85.230.23,GET,/products/,0,f,1,1,NORMAL
39.85.230.23,GET,/products/11,0,f,2,2,NORMAL
39.85.230.23,POST,/products/11/stock,0,f,3,3,NORMAL
39.85.230.23,GET,/products/,0,f,4,4,NORMAL
55.174.53.123,GET,/products/,0,f,1,1,NORMAL
55.174.53.123,POST,/products/14/stock,60,f,2,2,BLOQUEADO
47.11.133.140,POST,/products/13/stock,60,f,1,1,BLOQUEADO
47.11.133.140,POST,/products/13/stock,60,f,2,2,BLOQUEADO
47.11.133.140,POST,/products/13/stock,60,f,3,3,BLOQUEADO
47.11.133.140,POST,/products/13/stock,110,f,4,4,BLOQUEADO
47.11.133.140,POST,/products/13/stock,150,f,5,5,BLOQUEADO
47.11.133.140,POST,/products/13/stock,150,f,6,6,BLOQUEADO
97.244.66.28,GET,/products/,0,f,1,1,NORMAL
97.244.66.28,POST,/products/12/stock,60,f,2,2,BLOQUEADO
80.99.132.244,GET,/products/,0,f,1,1,NORMAL
80.99.132.244,GET,/products/1,0,f,2,2,NORMAL
80.99.132.244,GET,/products/2,0,f,3,3,NORMAL
80.99.132.244,GET,/products/3,0,f,4,4,NORMAL
80.99.132.244,POST,/products/19/stock,60,f,5,5,BLOQUEADO
80.99.132.244,POST,/products/19/stock,60,f,6,6,BLOQUEADO
80.99.132.244,POST,/products/19/stock,110,f,7,7,BLOQUEADO
80.99.132.244,POST,/products/19/stock,110,f,8,8,BLOQUEADO
80.99.132.244,POST,/products/19/stock,150,f,9,9,BLOQUEADO
24.25.52.126,GET,/products/19,0,f,1,1,NORMAL
24.25.52.126,GET,/products/19,0,f,2,2,NORMAL
24.25.52.126,GET,/products/19,0,f,3,3,NORMAL
24.25.52.126,GET,/products/19,50,f,4,4,SOSPECHOSO
24.25.52.126,GET,/products/19,150,t,5,5,BLOQUEADO
82.233.162.229,POST,/products/16/stock,60,f,1,1,BLOQUEADO
82.233.162.229,POST,/products/16/stock,60,f,2,2,BLOQUEADO
82.233.162.229,POST,/products/16/stock,60,f,3,3,BLOQUEADO
82.233.162.229,POST,/products/16/stock,110,f,4,4,BLOQUEADO
82.233.162.229,POST,/products/16/stock,150,f,5,5,BLOQUEADO
82.233.162.229,POST,/products/16/stock,150,f,6,6,BLOQUEADO
95.194.54.173,GET,/products/,0,f,1,1,NORMAL
95.194.54.173,POST,/products/14/stock,60,f,2,2,BLOQUEADO
51.78.146.11,GET,/products/,0,f,1,1,NORMAL
51.78.146.11,POST,/products/10/stock,60,f,2,2,BLOQUEADO
84.169.14.56,POST,/products/4/stock,60,f,1,1,BLOQUEADO
84.169.14.56,POST,/products/4/stock,60,f,2,2,BLOQUEADO
84.169.14.56,POST,/products/4/stock,60,f,3,3,BLOQUEADO
84.169.14.56,POST,/products/4/stock,110,f,4,4,BLOQUEADO
84.169.14.56,POST,/products/4/stock,150,f,5,5,BLOQUEADO
51.134.45.242,GET,/products/,0,f,1,1,NORMAL
51.134.45.242,POST,/products/7/stock,60,f,2,2,BLOQUEADO
29.2.99.58,GET,/products/7,0,f,1,1,NORMAL
29.2.99.58,GET,/products/7,0,f,2,2,NORMAL
29.2.99.58,GET,/products/7,0,f,3,3,NORMAL
29.2.99.58,GET,/products/7,50,f,4,4,SOSPECHOSO
29.2.99.58,GET,/products/7,150,t,5,5,BLOQUEADO
12.110.170.130,GET,/products/,0,f,1,1,NORMAL
12.110.170.130,POST,/products/17/stock,60,f,2,2,BLOQUEADO
36.118.209.246,GET,/products/19,0,f,1,1,NORMAL
36.118.209.246,GET,/products/19,0,f,2,2,NORMAL
36.118.209.246,GET,/products/19,0,f,3,3,NORMAL
36.118.209.246,GET,/products/19,50,f,4,4,SOSPECHOSO
36.118.209.246,GET,/products/19,150,t,5,5,BLOQUEADO
74.67.214.41,POST,/products/9/stock,60,f,1,1,BLOQUEADO
74.67.214.41,POST,/products/9/stock,60,f,2,2,BLOQUEADO
74.67.214.41,POST,/products/9/stock,60,f,3,3,BLOQUEADO
74.67.214.41,POST,/products/9/stock,110,f,4,4,BLOQUEADO
74.67.214.41,POST,/products/9/stock,150,f,5,5,BLOQUEADO
74.67.214.41,POST,/products/9/stock,150,f,6,6,BLOQUEADO
60.188.220.41,GET,/products/,0,f,1,1,NORMAL
60.188.220.41,POST,/products/10/stock,60,f,2,2,BLOQUEADO
72.195.241.217,GET,/products/2,0,f,1,1,NORMAL
72.195.241.217,GET,/products/11,0,f,2,2,NORMAL
72.195.241.217,GET,/products/1,0,f,3,3,NORMAL
72.195.241.217,GET,/products/19,0,f,4,4,NORMAL
72.195.241.217,GET,/products/17,0,f,5,5,NORMAL
72.195.241.217,GET,/products/6,0,f,6,6,NORMAL
72.195.241.217,GET,/products/7,0,f,7,7,NORMAL
72.195.241.217,GET,/products/10,0,f,8,8,NORMAL
72.195.241.217,GET,/products/3,0,f,9,9,NORMAL
72.195.241.217,GET,/products/16,0,f,10,10,NORMAL
72.195.241.217,GET,/products/2,0,f,11,11,NORMAL
72.195.241.217,GET,/products/1,0,f,12,12,NORMAL
72.195.241.217,GET,/products/7,0,f,13,13,NORMAL
72.195.241.217,GET,/products/13,0,f,14,14,NORMAL
72.195.241.217,GET,/products/9,0,f,15,15,NORMAL
73.166.126.229,POST,/products/1/stock,60,f,1,1,BLOQUEADO
73.166.126.229,POST,/products/1/stock,60,f,2,2,BLOQUEADO
73.166.126.229,POST,/products/1/stock,60,f,3,3,BLOQUEADO
73.166.126.229,POST,/products/1/stock,110,f,4,4,BLOQUEADO
73.166.126.229,POST,/products/1/stock,150,f,5,5,BLOQUEADO
73.166.126.229,POST,/products/1/stock,150,f,6,6,BLOQUEADO
81.114.21.30,GET,/products/,0,f,1,1,NORMAL
81.114.21.30,POST,/products/6/stock,60,f,2,2,BLOQUEADO
19.50.211.11,GET,/products/,0,f,1,1,NORMAL
19.50.211.11,POST,/products/12/stock,60,f,2,2,BLOQUEADO
56.194.184.110,GET,/products/,0,f,1,1,NORMAL
56.194.184.110,GET,/products/4,0,f,2,2,NORMAL
56.194.184.110,GET,/products/,0,f,3,3,NORMAL
58.29.207.119,GET,/products/2,0,f,1,1,NORMAL
58.29.207.119,GET,/products/2,0,f,2,2,NORMAL
58.29.207.119,GET,/products/2,0,f,3,3,NORMAL
58.29.207.119,GET,/products/2,50,f,4,4,SOSPECHOSO
58.29.207.119,GET,/products/2,150,t,5,5,BLOQUEADO
91.145.58.105,POST,/products/2/stock,60,f,1,1,BLOQUEADO
91.145.58.105,POST,/products/2/stock,60,f,2,2,BLOQUEADO
91.145.58.105,POST,/products/2/stock,60,f,3,3,BLOQUEADO
91.145.58.105,POST,/products/2/stock,110,f,4,4,BLOQUEADO
91.145.58.105,POST,/products/2/stock,150,f,5,5,BLOQUEADO
91.145.58.105,POST,/products/2/stock,150,f,6,6,BLOQUEADO
73.117.28.40,GET,/products/,0,f,1,1,NORMAL
73.117.28.40,POST,/products/7/stock,60,f,2,2,BLOQUEADO
34.145.253.224,GET,/products/,0,f,1,1,NORMAL
34.145.253.224,POST,/products/13/stock,60,f,2,2,BLOQUEADO
53.18.197.138,GET,/products/,0,f,1,1,NORMAL
53.18.197.138,POST,/products/9/stock,60,f,2,2,BLOQUEADO
50.16.36.169,GET,/products/,0,f,1,1,NORMAL
52.82.253.133,GET,/products/,0,f,1,1,NORMAL
52.82.253.133,POST,/products/13/stock,60,f,2,2,BLOQUEADO
45.28.106.29,GET,/products/,0,f,1,1,NORMAL
45.28.106.29,POST,/products/19/stock,60,f,2,2,BLOQUEADO
58.149.174.20,GET,/products/,0,f,1,1,NORMAL
58.149.174.20,POST,/products/6/stock,60,f,2,2,BLOQUEADO
26.103.147.89,GET,/products/13,0,f,1,1,NORMAL
26.103.147.89,GET,/products/11,0,f,2,2,NORMAL
26.103.147.89,GET,/products/11,0,f,3,3,NORMAL
26.103.147.89,GET,/products/16,0,f,4,4,NORMAL
26.103.147.89,GET,/products/16,150,t,5,5,BLOQUEADO
26.103.147.89,GET,/products/3,0,f,6,6,NORMAL
26.103.147.89,GET,/products/15,0,f,7,7,NORMAL
26.103.147.89,GET,/products/10,0,f,8,8,NORMAL
26.103.147.89,GET,/products/7,0,f,9,9,NORMAL
26.103.147.89,GET,/products/18,0,f,10,10,NORMAL
26.103.147.89,GET,/products/18,0,f,11,11,NORMAL
26.103.147.89,GET,/products/6,0,f,12,12,NORMAL
26.103.147.89,GET,/products/1,0,f,13,13,NORMAL
26.103.147.89,GET,/products/3,0,f,14,14,NORMAL
26.103.147.89,GET,/products/18,0,f,15,15,NORMAL
36.54.148.118,GET,/products/,0,f,1,1,NORMAL
36.54.148.118,POST,/products/11/stock,60,f,2,2,BLOQUEADO
24.189.51.109,GET,/products/,0,f,1,1,NORMAL
24.189.51.109,GET,/products/1,0,f,2,2,NORMAL
24.189.51.109,GET,/products/2,0,f,3,3,NORMAL
24.189.51.109,GET,/products/3,0,f,4,4,NORMAL
24.189.51.109,POST,/products/18/stock,60,f,5,5,BLOQUEADO
24.189.51.109,POST,/products/18/stock,60,f,6,6,BLOQUEADO
24.189.51.109,POST,/products/18/stock,110,f,7,7,BLOQUEADO
24.189.51.109,POST,/products/18/stock,110,f,8,8,BLOQUEADO
24.189.51.109,POST,/products/18/stock,150,f,9,9,BLOQUEADO
86.196.93.101,GET,/products/,0,f,1,1,NORMAL
86.196.93.101,POST,/products/12/stock,60,f,2,2,BLOQUEADO
78.99.23.130,GET,/products/,0,f,1,1,NORMAL
78.99.23.130,GET,/products/11,0,f,2,2,NORMAL
78.99.23.130,POST,/products/11/stock,0,f,3,3,NORMAL
78.99.23.130,GET,/products/,0,f,4,4,NORMAL
52.249.216.168,GET,/products/,0,f,1,1,NORMAL
52.249.216.168,POST,/products/8/stock,60,f,2,2,BLOQUEADO
97.208.37.185,POST,/products/2/stock,60,f,1,1,BLOQUEADO
